Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.6,"The Wekeezhii Renewable Resources Board may, without waiting for a proposal from a Party, make the following recommendations or determinations, after consulting with any Party or body with powers to manage any aspect of the subject matter of its recommendation or determination:",wildlife harvesting management review proposed wildlife management action,wekeezhii renewable resource board may without waiting proposal party make following recommendation determination consulting party body power manage aspect subject matter recommendation determination
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.6(4)(a),"recommend actions for management of harvesting in Wekeezhii, including

a total allowable harvest level for any population or stock of fish,
harvest quotas for wildlife or limits as to location, methods, or seasons of harvesting wildlife, or
the preparation of a wildlife management plan;
",wildlife harvesting management review proposed wildlife management action,recommend action management harvesting wekeezhii including total allowable harvest level population stock fish harvest quota wildlife limit location method season harvesting wildlife preparation wildlife management plan
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.6(4)(a)(i),"a total allowable harvest level for any population or stock of fish,",wildlife harvesting management review proposed wildlife management action,total allowable harvest level population stock fish
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.6(4)(a)(ii),"harvest quotas for wildlife or limits as to location, methods, or seasons of harvesting wildlife, or",wildlife harvesting management review proposed wildlife management action,harvest quota wildlife limit location method season harvesting wildlife
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.6(4)(a)(iii),the preparation of a wildlife management plan;,wildlife harvesting management review proposed wildlife management action,preparation wildlife management plan
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.6(4)(b),"determine a total allowable harvest level for any population of wildlife in Wekeezhii, except for fish, in accordance with 12.6; and",wildlife harvesting management review proposed wildlife management action,determine total allowable harvest level population wildlife wekeezhii except fish accordance
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.6(4)(c),"determine the allocation of any total allowable harvest levels for Wekeezhii to groups of persons or for specified purposes, in accordance with 12.7.",wildlife harvesting management review proposed wildlife management action,determine allocation total allowable harvest level wekeezhii group person specified purpose accordance
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.7,"The Wekeezhii Renewable Resources Board shall, at the request of a Party, review the way in which rights under 10.1.1, 10.3, 10.4, 13.2 and 14.2 are being exercised and recommend measures to be taken to prevent the use or consumption of wildlife, trees or plants in a manner inconsistent with those provisions.",wildlife harvesting management review proposed wildlife management action,wekeezhii renewable resource board shall request party review way right exercised recommend measure taken prevent use consumption wildlife tree plant manner inconsistent provision
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.8,"The Wekeezhii Renewable Resources Board shall forward its determination or recommendation under 12.5.5, 12.5.6, 12.5.7, 13.4.1 or 14.4.1 with written reasons to each Party with powers under its laws to implement the determination or recommendation, indicating the date by which a Party is expected to respond to or implement them, and give public notice of these determinations and recommendations.",wildlife harvesting management review proposed wildlife management action,wekeezhii renewable resource board shall forward determination recommendation written reason party power law implement determination recommendation indicating date party expected respond implement give public notice determination recommendation
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.9,Any determination of the Wekeezhii Renewable Resources Board under 12.5.5(a)(i) or (iii) or 12.5.6(b) shall be consistent with any international or domestic intergovernmental agreement given effect by a Party in relation to a population or stock that migrates in or out of Wekeezhii.,wildlife harvesting management review proposed wildlife management action,determination wekeezhii renewable resource board ai iii b shall consistent international domestic intergovernmental agreement given effect party relation population stock migrates wekeezhii
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.10,Any recommendation of the Wekeezhii Renewable Resources Board under 12.5.5(b) or 12.5.6(a)(ii) regarding methods of harvesting shall be consistent with any international agreement given effect by a Party in relation to humane trapping standards.,wildlife harvesting management review proposed wildlife management action,recommendation wekeezhii renewable resource board b aii regarding method harvesting shall consistent international agreement given effect party relation humane trapping standard
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.11,"Each Party with power under its laws to implement a recommendation of the Wekeezhii Renewable Resources Board made under 12.5.5, 12.5.6, 12.5.7, 13.4.1 or 14.4.1 shall accept, reject or vary such recommendation. In making its decision, each Party shall consult with any other Party or body with power to manage any aspect of the recommendation. Where a Party rejects or varies any recommendation received from the Board, it shall give its decision in writing, with reasons, to the Board and to the other Parties, and shall give public notice of that decision.",wildlife harvesting management review proposed wildlife management action,party power law implement recommendation wekeezhii renewable resource board made shall accept reject vary recommendation making decision party shall consult party body power manage aspect recommendation party reject varies recommendation received board shall give decision writing reason board party shall give public notice decision
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.12,"Each Party shall, to the extent of its power under legislation or Tlicho laws, establish or otherwise implement",wildlife harvesting management review proposed wildlife management action,party shall extent power legislation law establish otherwise implement
Tlicho Agreement,2003,Chapter 12 - Wildlife Harvesting Management,12.5 REVIEW OF PROPOSED WILDLIFE MANAGEMENT ACTIONS,12.5.12(4)(a),a determination of the Wekeezhii Renewable Resources Board under 12.5.5 or 12.5.6; and,wildlife harvesting management review proposed wildlife management action,determination wekeezhii renewable resource board
