Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Enforcement of Tsawwassen Laws,146.,"Tsawwassen First Nation may, by a proceeding brought in the Supreme Court of British Columbia, enforce, or prevent or restrain the contravention of, Tsawwassen Law.",governance enforcement law,may proceeding brought supreme court british columbia enforce prevent restrain contravention law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Adjudication of Tsawwassen Laws,147.,The Provincial Court of British Columbia has jurisdiction to hear prosecutions of offences under Tsawwassen Law.,governance adjudication law,provincial court british columbia jurisdiction hear prosecution offence law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Adjudication of Tsawwassen Laws,148.,The summary conviction proceedings of the Offence Act apply to prosecutions of offences under Tsawwassen Law.,governance adjudication law,summary conviction proceeding offence act apply prosecution offence law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Adjudication of Tsawwassen Laws,149.,"Tsawwassen First Nation is responsible for all aspects of any prosecution under Tsawwassen Law, including appeals, and may carry out this responsibility by:	",governance adjudication law,responsible aspect prosecution law including appeal may carry responsibility
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Adjudication of Tsawwassen Laws,149.(0)(a),"appointing or retaining individuals to conduct prosecutions and appeals, in a manner consistent with the principle of prosecutorial independence and consistent with the overall authority and role of the Attorney General in the administration of justice in British Columbia; or",governance adjudication law,appointing retaining individual conduct prosecution appeal manner consistent principle prosecutorial independence consistent overall authority role attorney general administration justice british columbia
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Adjudication of Tsawwassen Laws,149.(0)(b),"appointing or retaining individuals to conduct prosecutions and appeals, in a manner consistent with the principle of prosecutorial independence and consistent with the overall authority and role of the Attorney General in the administration of justice in British Columbia; or",governance adjudication law,appointing retaining individual conduct prosecution appeal manner consistent principle prosecutorial independence consistent overall authority role attorney general administration justice british columbia
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Adjudication of Tsawwassen Laws,150.,"Unless the Parties agree otherwise, British Columbia will pay any fines collected, in respect of a penalty imposed on a person by the Provincial Court of British Columbia or the Supreme Court of British Columbia, as the case may be, for an offence under a Tsawwassen Law, to Tsawwassen First Nation on a similar basis as British Columbia makes payments to Canada for fines that may be collected by British Columbia in respect of an offence under a Federal Law.",governance adjudication law,unless party agree otherwise british columbia pay fine collected respect penalty imposed person provincial court british columbia supreme court british columbia case may offence law similar basis british columbia make payment canada fine may collected british columbia respect offence federal law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Adjudication of Tsawwassen Laws,151.,"The Provincial Court of British Columbia or the Supreme Court of British Columbia, as the case may be, has jurisdiction to hear legal disputes arising between individuals under Tsawwassen Law.",governance adjudication law,provincial court british columbia supreme court british columbia case may jurisdiction hear legal dispute arising individual law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Community Correctional Services,152.,"A Tsawwassen Institution may provide Community Correctional Services for individuals charged with, or found guilty of, an offence under Tsawwassen Law.",governance community correctional service,institution may provide community correctional service individual charged found guilty offence law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Community Correctional Services,153.,"At the request of Tsawwassen First Nation, Tsawwassen First Nation and British Columbia may negotiate and attempt to reach agreement to provide Community Correctional Services on Tsawwassen Lands for individuals charged with, or found guilty of, an offence under Federal or Provincial Law.",governance community correctional service,request british columbia may negotiate attempt reach agreement provide community correctional service land individual charged found guilty offence federal provincial law
Tsawwassen First Nation Final Agreement,2007,Chapter 16 - Governance,Community Correctional Services,154.,"Tsawwassen First Nation and British Columbia may negotiate and attempt to reach agreement for Tsawwassen First Nation to provide rehabilitative community based programs and interventions off Tsawwassen Lands for Tsawwassen Members charged with, or found guilty of, an offence under a Federal or Provincial Law.",governance community correctional service,british columbia may negotiate attempt reach agreement provide rehabilitative community based program intervention land member charged found guilty offence federal provincial law
